1720480403.815043, start program
1720480411.352772, after load data
1720480413.374528, Start training
1720480421.521694, Epoch 2.0 ended. Steps: 24
1720480423.186122, Evaluate
1720480425.747511, Epoch 2.0. Saved. Steps: 24
1720480433.216927, Epoch 3.0 ended. Steps: 36
1720480434.908676, Evaluate
1720480437.493452, Epoch 3.0. Saved. Steps: 36
1720480444.979998, Epoch 4.0 ended. Steps: 48
1720480446.268604, Evaluate
1720480449.106758, Epoch 4.0. Saved. Steps: 48
1720480456.561480, Epoch 5.0 ended. Steps: 60
1720480458.193191, Evaluate
1720480461.216707, Epoch 5.0. Saved. Steps: 60
1720480461.217857, End training
1720480462.852145, Evaluate
1720480462.852490, Exit
