1720356751.223312, start program
1720356764.841873, after load data
1720356768.452863, Start training
1720356776.333953, Epoch 1.0 ended. Steps: 12
1720356777.724824, Evaluate
1720356779.407581, Epoch 1.0. Saved. Steps: 12
1720356786.772946, Epoch 2.0 ended. Steps: 24
1720356788.182721, Evaluate
1720356789.829999, Epoch 2.0. Saved. Steps: 24
1720356797.217827, Epoch 3.0 ended. Steps: 36
1720356798.588934, Evaluate
1720356800.282953, Epoch 3.0. Saved. Steps: 36
1720356807.691849, Epoch 4.0 ended. Steps: 48
1720356809.366573, Evaluate
1720356811.047635, Epoch 4.0. Saved. Steps: 48
1720356818.472426, Epoch 5.0 ended. Steps: 60
1720356819.986876, Evaluate
1720356821.690621, Epoch 5.0. Saved. Steps: 60
1720356821.691455, End training
1720356822.799844, Evaluate
