1720455854.745945, start program
1720455866.920187, after load data
1720455872.773340, Start training
1720455881.125659, Epoch 1.0 ended. Steps: 12
1720455882.837766, Evaluate
1720455885.533834, Epoch 1.0. Saved. Steps: 12
1720455893.063233, Epoch 2.0 ended. Steps: 24
1720455894.396655, Evaluate
1720455897.087423, Epoch 2.0. Saved. Steps: 24
1720455904.642077, Epoch 3.0 ended. Steps: 36
1720455906.059809, Evaluate
1720455908.720650, Epoch 3.0. Saved. Steps: 36
1720455916.235323, Epoch 4.0 ended. Steps: 48
1720455917.923789, Evaluate
1720455920.681499, Epoch 4.0. Saved. Steps: 48
1720455928.201573, Epoch 5.0 ended. Steps: 60
1720455929.770825, Evaluate
1720455932.637054, Epoch 5.0. Saved. Steps: 60
1720455932.638288, End training
1720455933.911481, Evaluate
