1720480542.391177, start program
1720480550.349834, after load data
1720480552.403503, Start training
1720480560.520195, Epoch 2.0 ended. Steps: 24
1720480562.178682, Evaluate
1720480564.801168, Epoch 2.0. Saved. Steps: 24
1720480572.258157, Epoch 3.0 ended. Steps: 36
1720480573.986820, Evaluate
1720480576.608883, Epoch 3.0. Saved. Steps: 36
1720480584.055671, Epoch 4.0 ended. Steps: 48
1720480585.552915, Evaluate
1720480588.505651, Epoch 4.0. Saved. Steps: 48
1720480595.960548, Epoch 5.0 ended. Steps: 60
1720480597.597013, Evaluate
1720480600.580627, Epoch 5.0. Saved. Steps: 60
1720480600.581765, End training
1720480602.201243, Evaluate
1720480602.201587, Exit
