1720456657.090619, start program
1720456664.287239, after load data
1720456666.255349, Start training
1720456674.401476, Epoch 2.0 ended. Steps: 24
1720456675.881597, Evaluate
1720456678.452137, Epoch 2.0. Saved. Steps: 24
1720456685.917202, Epoch 3.0 ended. Steps: 36
1720456687.421779, Evaluate
1720456690.000800, Epoch 3.0. Saved. Steps: 36
1720456697.494718, Epoch 4.0 ended. Steps: 48
1720456699.166529, Evaluate
1720456701.779455, Epoch 4.0. Saved. Steps: 48
1720456709.250242, Epoch 5.0 ended. Steps: 60
1720456710.955771, Evaluate
1720456713.742243, Epoch 5.0. Saved. Steps: 60
1720456713.743575, End training
1720456715.455335, Evaluate
